iter	Passed	Remaining
1700	4871	12310
1701	4874	12309
1702	4877	12305
1703	4879	12301
1704	4882	12298
1705	4884	12295
1706	4887	12292
1707	4890	12288
1708	4892	12285
1709	4895	12282
1710	4898	12280
1711	4901	12277
1712	4904	12275
1713	4907	12271
1714	4910	12268
1715	4912	12264
1716	4915	12261
1717	4918	12258
1718	4920	12255
1719	4923	12252
1720	4926	12248
1721	4929	12245
1722	4931	12242
1723	4934	12238
1724	4936	12235
1725	4939	12231
1726	4942	12228
1727	4945	12225
1728	4947	12221
1729	4950	12218
1730	4953	12215
1731	4955	12212
1732	4958	12209
1733	4961	12206
1734	4964	12202
1735	4966	12199
1736	4969	12196
1737	4972	12192
1738	4974	12189
1739	4977	12186
1740	4980	12183
1741	4983	12180
1742	4985	12177
1743	4988	12173
1744	4991	12170
1745	4993	12167
1746	4996	12164
1747	4999	12161
1748	5002	12158
1749	5005	12155
1750	5007	12152
1751	5010	12148
1752	5013	12145
1753	5015	12141
1754	5018	12138
1755	5021	12135
1756	5023	12132
1757	5026	12129
1758	5029	12127
1759	5032	12124
1760	5035	12121
1761	5038	12118
1762	5041	12115
1763	5043	12112
1764	5046	12109
1765	5049	12106
1766	5052	12103
1767	5055	12100
1768	5057	12097
1769	5060	12094
1770	5063	12091
1771	5066	12088
1772	5071	12091
1773	5075	12090
1774	5078	12087
1775	5081	12084
1776	5083	12081
1777	5087	12079
1778	5089	12076
1779	5092	12074
1780	5095	12071
1781	5098	12068
1782	5101	12065
1783	5104	12062
1784	5107	12059
1785	5109	12056
1786	5112	12053
1787	5115	12050
1788	5118	12047
1789	5121	12045
1790	5124	12042
1791	5126	12038
1792	5129	12036
1793	5132	12033
1794	5135	12030
1795	5138	12027
1796	5141	12024
1797	5143	12020
1798	5146	12017
1799	5148	12014
1800	5151	12010
1801	5154	12008
1802	5157	12005
1803	5160	12002
1804	5162	11999
1805	5165	11995
1806	5168	11993
1807	5171	11990
1808	5173	11986
1809	5176	11983
1810	5179	11980
1811	5182	11977
1812	5185	11974
1813	5187	11971
1814	5190	11968
1815	5193	11965
1816	5196	11962
1817	5199	11959
1818	5201	11956
1819	5204	11952
1820	5207	11950
1821	5210	11947
1822	5213	11944
1823	5215	11941
1824	5218	11938
1825	5221	11935
1826	5224	11932
1827	5226	11929
1828	5229	11925
1829	5232	11923
1830	5234	11919
1831	5237	11916
1832	5240	11913
1833	5243	11909
1834	5245	11906
1835	5248	11903
1836	5251	11900
1837	5253	11897
1838	5256	11893
1839	5259	11890
1840	5262	11887
1841	5264	11884
1842	5267	11881
1843	5270	11878
1844	5273	11875
1845	5275	11871
1846	5278	11868
1847	5281	11865
1848	5283	11862
1849	5286	11859
1850	5289	11856
1851	5292	11852
1852	5294	11849
1853	5297	11846
1854	5300	11843
1855	5302	11840
1856	5305	11837
1857	5308	11834
1858	5311	11831
1859	5314	11828
1860	5316	11825
1861	5319	11822
1862	5322	11818
1863	5325	11815
1864	5327	11812
1865	5330	11809
1866	5333	11806
1867	5335	11803
1868	5338	11799
1869	5341	11796
1870	5344	11793
1871	5346	11790
1872	5352	11794
1873	5355	11791
1874	5358	11789
1875	5365	11794
1876	5375	11808
1877	5380	11809
1878	5385	11811
1879	5390	11813
1880	5395	11816
1881	5398	11812
1882	5408	11824
1883	5413	11826
1884	5418	11828
1885	5423	11831
1886	5429	11835
1887	5434	11836
1888	5439	11837
1889	5443	11837
1890	5447	11837
1891	5451	11835
1892	5453	11832
1893	5459	11836
1894	5468	11846
1895	5473	11848
1896	5482	11858
1897	5487	11859
1898	5494	11865
1899	5499	11867
1900	5507	11875
1901	5512	11877
1902	5515	11875
1903	5525	11886
1904	5532	11892
1905	5535	11890
1906	5539	11889
1907	5542	11887
1908	5550	11894
1909	5553	11892
1910	5557	11890
1911	5560	11889
1912	5564	11888
1913	5568	11888
1914	5572	11887
1915	5576	11886
1916	5580	11885
1917	5584	11885
1918	5588	11884
1919	5592	11883
1920	5597	11885
1921	5601	11884
1922	5604	11883
1923	5612	11889
1924	5615	11887
1925	5618	11885
1926	5626	11891
1927	5629	11889
1928	5632	11886
1929	5637	11888
1930	5640	11885
1931	5648	11892
1932	5651	11890
1933	5654	11888
1934	5658	11888
1935	5666	11894
1936	5669	11891
1937	5672	11889
1938	5679	11895
1939	5683	11893
1940	5686	11890
1941	5691	11893
1942	5694	11890
1943	5702	11896
1944	5708	11900
1945	5711	11898
1946	5715	11898
1947	5720	11898
1948	5723	11897
1949	5728	11898
1950	5733	11899
1951	5736	11897
1952	5742	11898
1953	5745	11896
1954	5749	11896
1955	5752	11893
1956	5758	11896
1957	5761	11893
1958	5767	11896
1959	5771	11895
1960	5774	11893
1961	5779	11895
1962	5783	11893
1963	5788	11895
1964	5792	11894
1965	5795	11892
1966	5800	11893
1967	5803	11891
1968	5808	11891
1969	5813	11893
1970	5817	11890
1971	5821	11891
1972	5825	11889
1973	5830	11891
1974	5833	11888
1975	5838	11889
1976	5842	11888
1977	5847	11891
1978	5851	11888
1979	5856	11889
1980	5859	11887
1981	5863	11886
1982	5867	11886
1983	5873	11888
1984	5876	11886
1985	5881	11887
1986	5885	11886
1987	5889	11885
1988	5895	11889
1989	5898	11885
1990	5903	11887
1991	5906	11884
1992	5912	11886
1993	5916	11886
1994	5920	11884
1995	5923	11883
1996	5927	11881
1997	5931	11880
1998	5935	11879
1999	5939	11878
2000	5943	11877
2001	5947	11877
2002	5951	11876
2003	5955	11875
2004	5960	11876
2005	5964	11874
2006	5967	11873
2007	5972	11872
2008	5975	11871
2009	5980	11871
2010	5983	11868
2011	5988	11870
2012	5992	11868
2013	5997	11869
2014	6004	11874
2015	6007	11871
2016	6010	11869
2017	6015	11869
2018	6019	11869
2019	6024	11869
2020	6027	11866
2021	6031	11866
2022	6034	11863
2023	6040	11866
2024	6043	11862
2025	6046	11860
2026	6051	11861
2027	6055	11860
2028	6058	11857
2029	6065	11861
2030	6068	11858
2031	6074	11862
2032	6077	11859
2033	6082	11859
2034	6087	11860
2035	6092	11861
2036	6097	11863
2037	6103	11865
2038	6108	11866
2039	6113	11867
2040	6118	11868
2041	6124	11870
2042	6129	11872
2043	6134	11873
2044	6140	11874
2045	6146	11878
2046	6152	11880
2047	6157	11881
2048	6162	11883
2049	6168	11885
2050	6173	11886
2051	6178	11887
2052	6183	11887
2053	6188	11888
2054	6192	11888
2055	6197	11888
2056	6204	11893
2057	6207	11891
2058	6216	11899
2059	6219	11895
2060	6222	11892
2061	6224	11888
2062	6227	11884
2063	6230	11881
2064	6232	11877
2065	6235	11873
2066	6237	11869
2067	6240	11866
2068	6243	11862
2069	6246	11859
2070	6248	11855
2071	6251	11852
2072	6254	11848
2073	6257	11845
2074	6261	11843
2075	6264	11840
2076	6267	11837
2077	6270	11834
2078	6272	11830
2079	6275	11827
2080	6278	11824
2081	6281	11820
2082	6284	11817
2083	6287	11814
2084	6290	11811
2085	6293	11808
2086	6296	11804
2087	6299	11802
2088	6302	11799
2089	6305	11796
2090	6308	11793
2091	6311	11790
2092	6314	11786
2093	6317	11783
2094	6320	11780
2095	6322	11776
2096	6325	11773
2097	6328	11769
2098	6331	11766
2099	6333	11763
2100	6336	11759
2101	6339	11756
2102	6342	11752
2103	6345	11749
2104	6347	11745
2105	6350	11741
2106	6353	11738
2107	6356	11735
2108	6359	11732
2109	6361	11728
2110	6364	11724
2111	6367	11721
2112	6370	11718
2113	6372	11714
2114	6375	11710
2115	6378	11707
2116	6380	11703
2117	6383	11700
2118	6386	11696
2119	6388	11693
2120	6391	11689
2121	6394	11686
2122	6397	11683
2123	6400	11679
2124	6402	11675
2125	6405	11672
2126	6408	11668
2127	6411	11665
2128	6413	11662
2129	6416	11658
2130	6419	11655
2131	6422	11651
2132	6424	11647
2133	6427	11644
2134	6430	11640
2135	6433	11637
2136	6435	11633
2137	6438	11630
2138	6441	11626
2139	6443	11622
2140	6446	11619
2141	6449	11616
2142	6452	11613
2143	6455	11609
2144	6458	11606
2145	6460	11603
2146	6463	11599
2147	6466	11595
2148	6468	11592
2149	6471	11588
2150	6474	11584
2151	6476	11581
2152	6479	11577
2153	6482	11573
2154	6484	11570
2155	6487	11566
2156	6490	11563
2157	6492	11559
2158	6495	11555
2159	6497	11551
2160	6500	11548
2161	6503	11544
2162	6505	11540
2163	6508	11537
2164	6511	11533
2165	6513	11530
2166	6516	11526
2167	6519	11522
2168	6521	11519
2169	6524	11515
2170	6527	11511
2171	6529	11508
2172	6532	11504
2173	6536	11503
2174	6539	11500
2175	6542	11497
2176	6545	11494
2177	6548	11491
2178	6551	11487
2179	6553	11484
2180	6556	11480
2181	6559	11476
2182	6561	11473
2183	6564	11469
2184	6567	11466
2185	6570	11463
2186	6572	11459
2187	6575	11456
2188	6578	11452
2189	6580	11448
2190	6583	11444
2191	6586	11441
2192	6588	11438
2193	6591	11434
2194	6594	11431
2195	6597	11428
2196	6600	11424
2197	6603	11421
2198	6605	11418
2199	6608	11414
2200	6611	11410
2201	6614	11408
2202	6617	11405
2203	6619	11401
2204	6622	11398
2205	6625	11394
2206	6628	11391
2207	6631	11388
2208	6633	11384
2209	6636	11381
2210	6639	11377
2211	6642	11374
2212	6644	11371
2213	6647	11367
2214	6650	11364
2215	6653	11361
2216	6656	11357
2217	6658	11354
2218	6661	11350
2219	6664	11346
2220	6667	11344
2221	6669	11340
2222	6672	11337
2223	6675	11333
2224	6678	11330
2225	6680	11326
2226	6683	11323
2227	6686	11319
2228	6689	11316
2229	6691	11312
2230	6694	11309
2231	6697	11305
2232	6699	11302
2233	6702	11299
2234	6705	11295
2235	6708	11292
2236	6710	11288
2237	6713	11285
2238	6716	11281
2239	6719	11278
2240	6721	11274
2241	6724	11271
2242	6727	11267
2243	6729	11264
2244	6732	11261
2245	6735	11258
2246	6738	11254
2247	6741	11251
2248	6743	11247
2249	6746	11244
2250	6750	11242
2251	6752	11238
2252	6755	11235
2253	6758	11231
2254	6761	11228
2255	6763	11224
2256	6766	11221
2257	6769	11219
2258	6772	11215
2259	6775	11212
2260	6778	11209
2261	6780	11205
2262	6783	11202
2263	6786	11198
2264	6789	11195
2265	6792	11192
2266	6794	11188
2267	6797	11185
2268	6800	11182
2269	6802	11178
2270	6805	11174
2271	6810	11174
2272	6813	11171
2273	6815	11167
2274	6818	11164
2275	6821	11160
2276	6824	11157
2277	6826	11154
2278	6829	11150
2279	6832	11147
2280	6835	11144
2281	6838	11141
2282	6840	11137
2283	6843	11134
2284	6846	11130
2285	6849	11127
2286	6851	11124
2287	6854	11121
2288	6857	11117
2289	6860	11114
2290	6863	11110
2291	6865	11107
2292	6868	11103
2293	6871	11100
2294	6873	11096
2295	6876	11092
2296	6879	11089
2297	6881	11086
2298	6884	11082
2299	6887	11079
2300	6890	11076
2301	6892	11072
2302	6895	11069
2303	6898	11066
2304	6901	11063
2305	6904	11059
2306	6907	11056
2307	6909	11053
2308	6912	11050
2309	6915	11046
2310	6918	11043
2311	6920	11039
2312	6923	11036
2313	6926	11032
2314	6929	11029
2315	6931	11026
2316	6934	11022
2317	6937	11019
2318	6939	11015
2319	6942	11012
2320	6945	11009
2321	6948	11006
2322	6951	11002
2323	6954	10999
2324	6956	10996
2325	6959	10993
2326	6962	10990
2327	6965	10987
2328	6968	10983
2329	6971	10980
2330	6974	10977
2331	6976	10973
2332	6979	10969
2333	6982	10966
2334	6985	10965
2335	7002	10983
2336	7006	10981
2337	7010	10980
2338	7016	10982
2339	7021	10982
2340	7026	10981
2341	7030	10981
2342	7036	10982
2343	7041	10982
2344	7047	10983
2345	7051	10983
2346	7066	10998
2347	7071	10999
2348	7077	11000
2349	7082	11001
2350	7093	11010
2351	7102	11016
2352	7108	11017
2353	7112	11016
2354	7116	11015
2355	7123	11017
2356	7130	11020
2357	7135	11020
2358	7139	11019
2359	7144	11019
2360	7148	11018
2361	7153	11018
2362	7158	11017
2363	7162	11016
2364	7167	11015
2365	7171	11015
2366	7176	11015
2367	7181	11015
2368	7186	11015
2369	7191	11015
2370	7196	11014
2371	7200	11013
2372	7205	11013
2373	7210	11012
2374	7214	11011
2375	7219	11011
2376	7224	11011
2377	7229	11011
2378	7233	11010
2379	7238	11010
2380	7243	11009
2381	7247	11008
2382	7252	11008
2383	7258	11008
2384	7262	11008
2385	7270	11013
2386	7277	11015
2387	7284	11018
2388	7291	11021
2389	7298	11024
2390	7305	11026
2391	7312	11029
2392	7319	11032
2393	7323	11031
2394	7328	11031
2395	7336	11035
2396	7342	11036
2397	7352	11044
2398	7362	11051
2399	7368	11053
2400	7372	11050
2401	7383	11060
2402	7395	11069
2403	7402	11072
2404	7406	11070
2405	7409	11068
2406	7413	11066
2407	7425	11076
2408	7436	11084
2409	7440	11083
2410	7444	11081
2411	7448	11080
2412	7454	11080
2413	7458	11080
2414	7463	11079
2415	7468	11079
2416	7473	11078
2417	7475	11074
2418	7479	11072
2419	7483	11070
2420	7485	11066
2421	7488	11063
2422	7491	11059
2423	7493	11055
2424	7496	11051
2425	7499	11048
2426	7513	11060
2427	7518	11060
2428	7522	11059
2429	7527	11058
2430	7531	11057
2431	7536	11057
2432	7541	11056
2433	7547	11057
2434	7553	11058
2435	7557	11057
2436	7562	11056
2437	7567	11056
2438	7573	11057
2439	7579	11058
2440	7583	11057
2441	7588	11056
2442	7593	11055
2443	7598	11055
2444	7602	11054
2445	7607	11053
2446	7612	11052
2447	7617	11052
2448	7621	11051
2449	7626	11050
2450	7631	11049
2451	7635	11048
2452	7639	11047
2453	7644	11046
2454	7649	11045
2455	7653	11044
2456	7658	11043
2457	7663	11043
2458	7667	11041
2459	7672	11041
2460	7677	11040
2461	7682	11039
2462	7687	11039
2463	7691	11038
2464	7696	11037
2465	7701	11036
2466	7705	11035
2467	7710	11034
2468	7715	11033
2469	7719	11032
2470	7724	11031
2471	7728	11030
2472	7733	11029
2473	7738	11028
2474	7742	11027
2475	7747	11026
2476	7752	11026
2477	7756	11025
2478	7761	11024
2479	7766	11023
2480	7770	11022
2481	7775	11021
2482	7780	11020
2483	7784	11018
2484	7789	11017
2485	7794	11017
2486	7798	11016
2487	7803	11015
2488	7808	11014
2489	7812	11013
2490	7817	11012
2491	7822	11011
2492	7827	11011
2493	7831	11010
2494	7836	11008
2495	7841	11007
2496	7845	11006
2497	7850	11006
2498	7855	11005
2499	7860	11004
2500	7864	11002
2501	7869	11001
2502	7874	11001
2503	7878	11000
2504	7883	10999
2505	7888	10997
2506	7892	10996
2507	7897	10995
2508	7901	10994
2509	7906	10993
2510	7911	10992
2511	7915	10990
2512	7920	10990
2513	7924	10988
2514	7929	10987
2515	7934	10986
2516	7938	10985
2517	7943	10984
2518	7948	10983
2519	7952	10982
2520	7957	10981
2521	7962	10980
2522	7967	10979
2523	7971	10978
2524	7976	10977
2525	7980	10976
2526	7985	10974
2527	7990	10973
2528	7994	10972
2529	7998	10970
2530	8003	10969
2531	8007	10968
2532	8012	10966
2533	8017	10965
2534	8021	10964
2535	8026	10964
2536	8031	10963
2537	8036	10962
2538	8041	10961
2539	8045	10960
2540	8050	10959
2541	8054	10957
2542	8059	10956
2543	8068	10961
2544	8073	10960
2545	8078	10959
2546	8082	10958
2547	8087	10956
2548	8091	10955
2549	8096	10954
2550	8101	10953
2551	8105	10951
2552	8110	10950
2553	8114	10948
2554	8119	10947
2555	8124	10946
2556	8128	10945
2557	8133	10944
2558	8138	10943
2559	8143	10942
2560	8147	10941
2561	8155	10943
2562	8158	10940
2563	8161	10936
2564	8164	10933
2565	8166	10929
2566	8169	10925
2567	8172	10922
2568	8175	10918
2569	8178	10914
2570	8180	10910
2571	8183	10907
2572	8186	10903
2573	8188	10899
2574	8191	10895
2575	8194	10892
2576	8197	10888
2577	8199	10884
2578	8202	10880
2579	8205	10876
2580	8208	10873
2581	8210	10869
2582	8213	10865
2583	8216	10861
2584	8218	10857
2585	8221	10854
2586	8224	10850
2587	8226	10846
2588	8229	10842
2589	8232	10838
2590	8235	10834
2591	8237	10831
2592	8240	10827
2593	8242	10823
2594	8245	10819
2595	8248	10815
2596	8251	10811
2597	8253	10808
2598	8256	10804
2599	8259	10801
2600	8262	10797
2601	8265	10794
2602	8268	10790
2603	8271	10787
2604	8274	10783
2605	8276	10779
2606	8279	10776
2607	8282	10772
2608	8285	10768
2609	8288	10764
2610	8290	10761
2611	8293	10757
2612	8296	10753
2613	8298	10749
2614	8301	10745
2615	8304	10742
2616	8307	10738
2617	8310	10735
2618	8312	10731
2619	8315	10727
2620	8318	10724
2621	8321	10720
2622	8323	10716
2623	8326	10713
2624	8329	10709
2625	8332	10705
2626	8335	10702
2627	8337	10698
2628	8340	10694
2629	8343	10690
2630	8345	10686
2631	8348	10683
2632	8351	10679
2633	8354	10675
2634	8356	10672
2635	8359	10667
2636	8361	10664
2637	8364	10660
2638	8367	10656
2639	8369	10652
2640	8372	10648
2641	8375	10645
2642	8377	10641
2643	8380	10637
2644	8383	10633
2645	8386	10629
2646	8388	10626
2647	8391	10622
2648	8394	10618
2649	8396	10614
2650	8399	10610
2651	8402	10607
2652	8405	10603
2653	8407	10600
2654	8410	10596
2655	8413	10592
2656	8416	10588
2657	8418	10585
2658	8421	10581
2659	8424	10577
2660	8426	10573
2661	8429	10570
2662	8432	10566
2663	8435	10562
2664	8437	10559
2665	8440	10555
2666	8443	10551
2667	8445	10547
2668	8448	10543
2669	8451	10540
2670	8454	10536
2671	8456	10533
2672	8463	10533
2673	8466	10531
2674	8469	10527
2675	8472	10523
2676	8475	10520
2677	8477	10516
2678	8480	10512
2679	8483	10508
2680	8485	10505
2681	8488	10501
2682	8491	10497
2683	8493	10493
2684	8496	10490
2685	8499	10486
2686	8501	10482
2687	8504	10478
2688	8507	10475
2689	8510	10471
2690	8513	10468
2691	8515	10464
2692	8518	10460
2693	8521	10456
2694	8523	10453
2695	8526	10449
2696	8529	10445
2697	8532	10442
2698	8535	10439
2699	8537	10435
2700	8540	10431
2701	8543	10428
2702	8546	10424
2703	8549	10420
2704	8551	10417
2705	8554	10413
2706	8557	10410
2707	8560	10406
2708	8562	10402
2709	8565	10399
2710	8568	10395
2711	8571	10392
2712	8574	10389
2713	8577	10385
2714	8580	10382
2715	8583	10378
2716	8586	10375
2717	8589	10372
2718	8592	10368
2719	8595	10364
2720	8598	10361
2721	8600	10357
2722	8603	10353
2723	8606	10350
2724	8609	10346
2725	8612	10343
2726	8615	10339
2727	8617	10336
2728	8620	10332
2729	8623	10329
2730	8626	10325
2731	8628	10321
2732	8631	10318
2733	8634	10314
2734	8637	10310
2735	8639	10306
2736	8642	10303
2737	8645	10299
2738	8648	10296
2739	8650	10292
2740	8653	10288
2741	8656	10285
2742	8658	10281
2743	8661	10277
2744	8664	10273
2745	8666	10270
2746	8669	10266
2747	8672	10262
2748	8675	10259
2749	8678	10255
2750	8680	10252
2751	8683	10248
2752	8686	10244
2753	8688	10240
2754	8691	10237
2755	8694	10233
2756	8697	10230
2757	8699	10226
2758	8702	10222
2759	8705	10219
2760	8707	10215
2761	8710	10211
2762	8713	10208
2763	8716	10205
2764	8719	10201
2765	8722	10197
2766	8724	10194
2767	8727	10190
2768	8730	10186
2769	8732	10183
2770	8735	10179
2771	8742	10180
2772	8745	10177
2773	8748	10173
2774	8751	10170
2775	8754	10166
2776	8756	10163
2777	8759	10159
2778	8762	10156
2779	8765	10153
2780	8768	10149
2781	8771	10146
2782	8774	10142
2783	8777	10139
2784	8780	10136
2785	8783	10132
2786	8785	10128
2787	8788	10125
2788	8791	10121
2789	8794	10118
2790	8797	10114
2791	8800	10111
2792	8802	10107
2793	8805	10103
2794	8808	10100
2795	8811	10096
2796	8813	10093
2797	8816	10090
2798	8819	10086
2799	8822	10082
2800	8825	10079
2801	8828	10076
2802	8831	10073
2803	8834	10069
2804	8837	10065
2805	8840	10062
2806	8842	10058
2807	8845	10055
2808	8848	10051
2809	8851	10047
2810	8853	10044
2811	8856	10040
2812	8859	10037
2813	8862	10033
2814	8864	10029
2815	8867	10026
2816	8870	10022
2817	8873	10019
2818	8875	10015
2819	8878	10011
2820	8881	10008
2821	8884	10004
2822	8887	10001
2823	8889	9997
2824	8892	9994
2825	8895	9990
2826	8898	9987
2827	8900	9983
2828	8904	9980
2829	8906	9976
2830	8909	9973
2831	8912	9969
2832	8914	9966
2833	8917	9962
2834	8920	9958
2835	8923	9955
2836	8926	9951
2837	8928	9948
2838	8931	9944
2839	8934	9941
2840	8937	9937
2841	8940	9934
2842	8943	9931
2843	8946	9927
2844	8949	9924
2845	8952	9920
2846	8955	9917
2847	8958	9914
2848	8960	9910
2849	8963	9907
2850	8966	9903
2851	8969	9900
2852	8972	9896
2853	8974	9893
2854	8977	9889
2855	8980	9885
2856	8983	9882
2857	8985	9878
2858	8988	9875
2859	8991	9871
2860	8994	9868
2861	8997	9865
2862	9000	9861
2863	9003	9858
2864	9005	9854
2865	9008	9851
2866	9011	9847
2867	9014	9844
2868	9017	9840
2869	9020	9837
2870	9025	9836
2871	9028	9833
2872	9031	9829
2873	9034	9826
2874	9036	9822
2875	9039	9819
2876	9042	9815
2877	9045	9812
2878	9047	9808
2879	9050	9804
2880	9053	9801
2881	9056	9798
2882	9059	9794
2883	9061	9790
2884	9064	9787
2885	9067	9783
2886	9070	9780
2887	9073	9776
2888	9075	9773
2889	9079	9770
2890	9081	9766
2891	9084	9763
2892	9087	9759
2893	9090	9756
2894	9093	9752
2895	9095	9749
2896	9098	9745
2897	9101	9742
2898	9104	9738
2899	9106	9734
2900	9109	9731
2901	9112	9728
2902	9115	9724
2903	9118	9721
2904	9121	9717
2905	9123	9714
2906	9126	9710
2907	9129	9706
2908	9132	9703
2909	9135	9700
2910	9137	9696
2911	9140	9692
2912	9142	9689
2913	9145	9685
2914	9148	9681
2915	9151	9678
2916	9154	9674
2917	9156	9671
2918	9159	9668
2919	9162	9664
2920	9165	9660
2921	9167	9657
2922	9170	9653
2923	9173	9650
2924	9176	9646
2925	9178	9643
2926	9181	9639
2927	9184	9636
2928	9186	9632
2929	9189	9628
2930	9192	9625
2931	9195	9621
2932	9197	9617
2933	9200	9614
2934	9202	9610
2935	9205	9607
2936	9208	9603
2937	9211	9599
2938	9214	9596
2939	9216	9593
2940	9219	9589
2941	9222	9585
2942	9224	9582
2943	9227	9578
2944	9230	9574
2945	9232	9571
2946	9235	9568
2947	9238	9564
2948	9241	9561
2949	9244	9557
2950	9247	9554
2951	9249	9550
2952	9252	9547
2953	9255	9543
2954	9257	9539
2955	9260	9536
2956	9263	9533
2957	9266	9529
2958	9269	9525
2959	9271	9522
2960	9274	9518
2961	9277	9515
2962	9279	9511
2963	9282	9508
2964	9285	9504
2965	9287	9500
2966	9290	9497
2967	9293	9493
2968	9296	9490
2969	9299	9487
2970	9302	9483
2971	9304	9480
2972	9310	9479
2973	9312	9475
2974	9315	9472
2975	9318	9468
2976	9320	9464
2977	9323	9461
2978	9326	9458
2979	9329	9454
2980	9331	9450
2981	9334	9447
2982	9337	9443
2983	9339	9440
2984	9342	9436
2985	9345	9433
2986	9348	9429
2987	9350	9426
2988	9353	9422
2989	9356	9419
2990	9359	9415
2991	9361	9411
2992	9364	9408
2993	9367	9404
2994	9369	9401
2995	9372	9397
2996	9375	9394
2997	9378	9390
2998	9380	9387
2999	9383	9383
3000	9386	9379
3001	9389	9376
3002	9391	9372
3003	9394	9369
3004	9397	9366
3005	9400	9362
3006	9403	9359
3007	9405	9355
3008	9408	9352
3009	9411	9348
3010	9414	9345
3011	9417	9342
3012	9419	9338
3013	9422	9335
3014	9425	9331
3015	9428	9327
3016	9430	9324
3017	9433	9321
3018	9436	9317
3019	9439	9313
3020	9441	9310
3021	9444	9306
3022	9446	9303
3023	9449	9299
3024	9452	9296
3025	9454	9292
3026	9457	9289
3027	9460	9285
3028	9463	9282
3029	9465	9278
3030	9468	9274
3031	9471	9271
3032	9473	9267
3033	9476	9264
3034	9479	9260
3035	9482	9257
3036	9484	9253
3037	9487	9249
3038	9489	9246
3039	9492	9242
3040	9495	9239
3041	9497	9235
3042	9500	9231
3043	9502	9228
3044	9505	9224
3045	9508	9221
3046	9511	9217
3047	9514	9214
3048	9516	9210
3049	9519	9207
3050	9522	9203
3051	9525	9200
3052	9527	9196
3053	9530	9193
3054	9533	9189
3055	9535	9186
3056	9538	9182
3057	9541	9179
3058	9543	9175
3059	9546	9172
3060	9549	9168
3061	9552	9165
3062	9555	9162
3063	9557	9158
3064	9560	9155
3065	9563	9151
3066	9566	9148
3067	9568	9144
3068	9571	9141
3069	9574	9137
3070	9577	9134
3071	9580	9131
3072	9582	9127
3073	9587	9125
3074	9590	9122
3075	9593	9119
3076	9596	9115
3077	9598	9112
3078	9601	9108
3079	9604	9105
3080	9607	9101
3081	9609	9098
3082	9612	9095
3083	9615	9091
3084	9617	9087
3085	9620	9084
3086	9623	9080
3087	9625	9077
3088	9628	9073
3089	9630	9069
3090	9633	9066
3091	9636	9063
3092	9639	9059
3093	9641	9056
3094	9644	9052
3095	9647	9049
3096	9650	9045
3097	9652	9042
3098	9655	9038
3099	9658	9035
3100	9661	9031
3101	9664	9028
3102	9667	9025
3103	9670	9022
3104	9672	9018
3105	9675	9015
3106	9678	9011
3107	9680	9008
3108	9683	9004
3109	9686	9001
3110	9688	8997
3111	9691	8994
3112	9694	8990
3113	9697	8987
3114	9700	8984
3115	9703	8980
3116	9705	8977
3117	9708	8973
3118	9711	8970
3119	9713	8966
3120	9716	8963
3121	9719	8959
3122	9722	8956
3123	9725	8953
3124	9728	8949
3125	9730	8946
3126	9733	8942
3127	9736	8939
3128	9738	8935
3129	9741	8932
3130	9744	8929
3131	9747	8925
3132	9750	8922
3133	9752	8918
3134	9755	8915
3135	9758	8912
3136	9761	8908
3137	9763	8904
3138	9766	8901
3139	9769	8898
3140	9772	8894
3141	9774	8891
3142	9777	8887
3143	9780	8884
3144	9782	8880
3145	9785	8876
3146	9787	8873
3147	9790	8869
3148	9793	8866
3149	9796	8863
3150	9799	8860
3151	9802	8856
3152	9805	8853
3153	9808	8850
3154	9810	8846
3155	9813	8843
3156	9816	8839
3157	9818	8836
3158	9821	8832
3159	9824	8829
3160	9827	8826
3161	9830	8822
3162	9832	8819
3163	9835	8815
3164	9838	8812
3165	9841	8809
3166	9843	8805
3167	9846	8801
3168	9848	8798
3169	9851	8795
3170	9854	8791
3171	9856	8787
3172	9862	8787
3173	9865	8784
3174	9868	8780
3175	9871	8777
3176	9874	8774
3177	9877	8770
3178	9880	8767
3179	9882	8764
3180	9885	8760
3181	9888	8757
3182	9891	8753
3183	9893	8750
3184	9896	8746
3185	9899	8743
3186	9902	8740
3187	9904	8736
3188	9907	8733
3189	9910	8729
3190	9912	8726
3191	9915	8722
3192	9918	8719
3193	9920	8715
3194	9923	8712
3195	9926	8708
3196	9928	8705
3197	9931	8701
3198	9934	8698
3199	9936	8694
3200	9939	8691
3201	9942	8688
3202	9945	8684
3203	9948	8681
3204	9950	8677
3205	9953	8674
3206	9956	8671
3207	9959	8668
3208	9962	8664
3209	9964	8661
3210	9967	8657
3211	9970	8654
3212	9972	8650
3213	9975	8647
3214	9978	8643
3215	9981	8640
3216	9983	8636
3217	9986	8633
3218	9989	8630
3219	9992	8626
3220	9994	8623
3221	9997	8620
3222	10000	8616
3223	10003	8613
3224	10006	8610
3225	10008	8606
3226	10011	8603
3227	10014	8599
3228	10016	8595
3229	10019	8592
3230	10022	8589
3231	10024	8585
3232	10027	8582
3233	10030	8578
3234	10033	8575
3235	10035	8571
3236	10038	8568
3237	10040	8564
3238	10043	8561
3239	10046	8557
3240	10048	8554
3241	10051	8551
3242	10054	8547
3243	10056	8544
3244	10059	8540
3245	10062	8537
3246	10064	8533
3247	10067	8530
3248	10070	8526
3249	10072	8523
3250	10075	8519
3251	10078	8516
3252	10080	8512
3253	10083	8509
