iter	MAPE	RMSE	MAE
3239	0.006939573603	0.1333067224	0.09763257015
3240	0.006938443282	0.1332888064	0.09761627014
3241	0.0069371605	0.1332700454	0.09759799536
3242	0.006937128377	0.1332691627	0.09759749991
3243	0.006936154524	0.1332576902	0.09758287346
3244	0.006936098216	0.1332564612	0.09758202515
3245	0.006935296222	0.1332434159	0.09757033822
3246	0.006934843669	0.1332355802	0.09756400394
3247	0.006934804232	0.1332346228	0.09756340917
3248	0.006934767416	0.1332336675	0.0975628306
3249	0.006934166804	0.1332217213	0.09755433451
3250	0.006934121929	0.1332204921	0.09755370839
3251	0.006933976449	0.1332155418	0.0975515009
3252	0.006933489686	0.1332054745	0.09754467186
3253	0.006933089543	0.1331976337	0.09753920654
3254	0.006932702003	0.1331905603	0.09753339393
3255	0.006932644244	0.133189462	0.09753254318
3256	0.006932007362	0.1331793516	0.09752372612
3257	0.006931847571	0.13317296	0.09752153357
3258	0.006931750868	0.1331714711	0.09752006858
3259	0.006931267625	0.1331651958	0.0975127065
3260	0.006930615083	0.1331485358	0.09750388268
3261	0.006930519174	0.1331470684	0.09750242946
3262	0.006930036079	0.1331334976	0.09749505766
3263	0.006929817493	0.1331280922	0.09749185723
3264	0.006928929361	0.1331032416	0.0974797964
3265	0.006928126825	0.1330928201	0.09746828153
3266	0.006927784469	0.133084287	0.09746359885
3267	0.006927157152	0.1330693852	0.09745458959
3268	0.006926948417	0.1330585952	0.09745170515
3269	0.006926719576	0.1330509892	0.09744829947
3270	0.006926045573	0.1330325358	0.09743860773
3271	0.00692550913	0.1330214718	0.09743043579
3272	0.006925133649	0.1330134956	0.09742514365
3273	0.006924868674	0.133006537	0.09742100795
3274	0.006924465234	0.1329944852	0.09741502995
3275	0.006923667474	0.1329809103	0.09740358885
3276	0.006923641031	0.132980092	0.09740318821
3277	0.006923570083	0.1329787214	0.09740214395
3278	0.006923537527	0.1329778403	0.09740166411
3279	0.006922890895	0.1329701306	0.09739252152
3280	0.00692259146	0.1329635584	0.09738826812
3281	0.006922165984	0.1329550109	0.09738232604
3282	0.006921650441	0.1329412078	0.09737516425
3283	0.006920248789	0.132919633	0.09735525941
3284	0.006920185246	0.1329181978	0.09735429908
3285	0.006920141088	0.1329169976	0.09735368196
3286	0.006919383808	0.1329063844	0.09734297726
3287	0.006918713964	0.1328909566	0.09733318143
3288	0.006918669548	0.132889878	0.09733253769
3289	0.006918633604	0.1328889649	0.09733199045
3290	0.006918184032	0.1328717212	0.09732574791
3291	0.006917651605	0.1328656795	0.09731803532
3292	0.006917615025	0.1328647739	0.09731745853
3293	0.006917019589	0.1328569592	0.09730921441
3294	0.00691697771	0.1328560038	0.0973085681
3295	0.006916552386	0.1328481335	0.09730250382
3296	0.006916295162	0.1328411751	0.09729897269
3297	0.006915878877	0.1328317669	0.09729307209
3298	0.0069156267	0.1328237913	0.0972893067
3299	0.006914911494	0.1328134554	0.09727916675
3300	0.006914876024	0.132812562	0.09727860918
3301	0.006914788487	0.1328107302	0.09727736379
3302	0.006914245406	0.1328025895	0.09726973673
3303	0.00691420936	0.1328017108	0.09726916853
3304	0.006913880202	0.1327931394	0.09726456731
3305	0.006913312687	0.1327849123	0.09725657106
3306	0.006913275351	0.1327840405	0.09725600499
3307	0.006912874602	0.1327772839	0.09725032404
3308	0.006912731582	0.1327724171	0.09724815261
3309	0.006912338369	0.132765835	0.09724238891
3310	0.006912302031	0.1327649567	0.0972418393
3311	0.006912232651	0.1327636109	0.09724079958
3312	0.006911658309	0.1327405153	0.09723271085
3313	0.006911389152	0.132730643	0.09722897001
3314	0.006910722957	0.1327151538	0.09721971265
3315	0.006910673226	0.1327139259	0.09721899908
3316	0.006910480235	0.1327087714	0.09721602209
3317	0.006910455468	0.1327079979	0.09721562964
3318	0.006909923979	0.1326962571	0.09720807396
3319	0.006909869931	0.13269494	0.09720727581
3320	0.006909773646	0.1326929603	0.09720584305
3321	0.006909373466	0.1326804676	0.09720012302
3322	0.006908692928	0.1326655023	0.09719013434
3323	0.006907977732	0.13265261	0.09718019123
3324	0.006907681075	0.1326473826	0.0971761287
3325	0.006907640444	0.1326464785	0.09717550165
3326	0.006907604767	0.1326456362	0.09717496273
3327	0.006906764094	0.1326361658	0.09716249572
3328	0.006906308774	0.1326288414	0.09715574201
3329	0.006906110204	0.1326246437	0.0971527575
3330	0.006906069762	0.1326237542	0.09715213408
3331	0.006905991474	0.1326225677	0.09715095842
3332	0.00690591545	0.1326212112	0.09714980406
3333	0.006905446167	0.1326116148	0.09714321751
3334	0.006904787434	0.1326018318	0.09713361585
3335	0.006904696797	0.132599605	0.0971323279
3336	0.006904659656	0.132598787	0.09713177994
3337	0.006903989084	0.1325894313	0.0971218543
3338	0.006903674556	0.13258386	0.097116996
3339	0.006903123427	0.1325669522	0.09710894158
3340	0.006903048212	0.1325658055	0.09710780616
3341	0.006902970145	0.1325638306	0.09710670233
3342	0.006902209206	0.1325559107	0.09709538598
3343	0.006902137374	0.1325545681	0.09709431625
3344	0.006902094933	0.1325533987	0.09709373886
3345	0.006901585579	0.1325424868	0.09708613463
3346	0.006901162346	0.1325314203	0.09708047216
3347	0.006901129722	0.132530615	0.09707998451
3348	0.006900771146	0.1325202773	0.09707472044
3349	0.006900119983	0.1325109417	0.09706613103
3350	0.006899936511	0.1325071281	0.09706328916
3351	0.006899905944	0.1325063273	0.09706281824
3352	0.00689977628	0.1325041665	0.09706091465
3353	0.006899441508	0.1324984402	0.09705569431
3354	0.006899378728	0.1324972456	0.09705478561
3355	0.006899051967	0.132485642	0.09704987328
3356	0.006898970274	0.1324844739	0.09704862211
3357	0.006898929455	0.1324836256	0.09704798476
3358	0.006898174352	0.1324665675	0.09703657814
3359	0.006897019794	0.1324505985	0.09702033532
3360	0.006896894281	0.1324483945	0.09701848248
3361	0.006896430722	0.1324396289	0.09701155218
3362	0.006895820327	0.1324236932	0.09700300909
3363	0.006895734534	0.1324205998	0.09700170025
3364	0.006895693552	0.1324197554	0.09700108048
3365	0.006895587054	0.1324166572	0.09699946968
3366	0.00689502249	0.1324031739	0.09699124073
3367	0.006894521323	0.13239422	0.09698457637
3368	0.006893825874	0.1323789523	0.09697445673
3369	0.006893766985	0.1323778758	0.09697357383
3370	0.006893696536	0.1323765782	0.09697256156
3371	0.006893214997	0.1323647154	0.09696605004
3372	0.006892579227	0.1323555707	0.09695740163
3373	0.006892342532	0.1323473844	0.09695390601
3374	0.006892006516	0.1323394604	0.09694897765
3375	0.00689139299	0.13232524	0.09694017335
3376	0.006891031258	0.1323160517	0.09693492507
3377	0.006890065718	0.132300586	0.09692132286
3378	0.006889191834	0.1322768434	0.09690894045
3379	0.006889152925	0.1322760092	0.09690834035
3380	0.006888974268	0.1322733644	0.09690568883
3381	0.006888750441	0.1322657912	0.09690249204
3382	0.006888715696	0.1322650176	0.0969019786
3383	0.006887986176	0.1322457645	0.0968920659
3384	0.006887895761	0.1322442935	0.09689072231
3385	0.006886850116	0.1322276354	0.09687598861
3386	0.006886405293	0.1322109659	0.09686982203
3387	0.00688583371	0.1321954431	0.09686149854
3388	0.006885795346	0.1321946209	0.09686090394
3389	0.006885180422	0.1321856227	0.09685251811
3390	0.006885145291	0.1321848488	0.09685199481
3391	0.006884596496	0.1321683909	0.09684397131
3392	0.006884082109	0.1321558394	0.09683696836
3393	0.006883317001	0.1321464426	0.09682611858
3394	0.006883157516	0.1321426897	0.09682394032
3395	0.006883119451	0.1321418795	0.09682335083
3396	0.006883061339	0.1321406813	0.0968225044
3397	0.006882951876	0.1321335664	0.09682099682
3398	0.006882774706	0.1321271244	0.09681856419
3399	0.00688241139	0.1321194282	0.09681320419
3400	0.006881912306	0.1321111461	0.09680632564
3401	0.006881568427	0.1321054687	0.09680120438
3402	0.006881502219	0.1321042308	0.09680021283
3403	0.006880583171	0.1320815605	0.09678707543
3404	0.006880529357	0.1320804794	0.09678628994
3405	0.006880366213	0.132072398	0.09678383941
3406	0.006880031518	0.1320639813	0.09677913512
3407	0.006879521007	0.1320529056	0.09677221228
3408	0.006878896481	0.1320361494	0.09676348578
3409	0.006878859055	0.1320353561	0.09676290507
3410	0.006878732265	0.1320329948	0.09676119041
3411	0.006878412945	0.1320223603	0.0967568168
3412	0.006878359402	0.1320211427	0.09675602478
3413	0.006878269972	0.1320181751	0.0967546738
3414	0.006878109964	0.1320150225	0.09675233927
3415	0.006877764171	0.1320079295	0.09674703502
3416	0.006877454023	0.1319996137	0.09674282845
3417	0.006877337902	0.1319973452	0.09674110051
3418	0.006877108836	0.1319929648	0.09673779636
3419	0.006877063937	0.1319918792	0.09673715356
3420	0.006876585226	0.1319824917	0.09673050762
3421	0.006876158697	0.1319730811	0.09672425271
3422	0.006875271554	0.1319611256	0.09671166224
3423	0.006874850852	0.1319521098	0.09670536162
3424	0.006874384403	0.1319424464	0.09669856394
3425	0.006874222401	0.1319344642	0.09669612988
3426	0.006873814373	0.1319295805	0.09669021203
3427	0.006873249269	0.1319212615	0.09668260163
3428	0.006872784445	0.1319021817	0.09667610173
3429	0.006872327028	0.1318897468	0.09666969173
3430	0.006872268798	0.1318887532	0.09666881505
3431	0.006872231584	0.1318879748	0.09666824027
3432	0.00687217078	0.1318851087	0.09666732804
3433	0.006870819588	0.13186481	0.09664821732
3434	0.006870291199	0.1318528162	0.09664072408
3435	0.006870223985	0.1318512848	0.09663974172
3436	0.006869362735	0.1318316901	0.09662781611
3437	0.006869312679	0.1318307335	0.0966270664
3438	0.006869285058	0.1318299695	0.09662661334
3439	0.006868908366	0.1318242295	0.09662135539
3440	0.006868885949	0.1318235148	0.09662100981
3441	0.006868839135	0.1318223863	0.09662035533
3442	0.006868162147	0.13180468	0.0966110839
3443	0.006868133125	0.1318039269	0.09661063127
3444	0.00686811107	0.1318032137	0.09661027383
3445	0.006868081666	0.1318024761	0.09660982154
3446	0.006868037253	0.1318013884	0.09660914162
3447	0.006866710926	0.1317810856	0.09659031499
3448	0.00686649844	0.1317771895	0.09658724242
3449	0.006865632762	0.1317650129	0.09657473538
3450	0.00686518549	0.1317527123	0.09656846419
3451	0.006864624051	0.1317466251	0.09656070613
3452	0.006864088651	0.1317257789	0.09655314563
3453	0.006864060024	0.1317250406	0.09655269623
3454	0.006864032352	0.1317243062	0.09655226106
3455	0.006864003644	0.1317235786	0.09655181371
3456	0.006863707299	0.1317163944	0.09654771061
3457	0.006863016906	0.1317083534	0.09653822833
3458	0.006862974217	0.1317074067	0.09653759108
3459	0.006862540209	0.1316997443	0.09653149617
3460	0.006862135276	0.131688261	0.09652603759
3461	0.006862093373	0.1316871904	0.0965254536
3462	0.00686182768	0.1316770398	0.09652138352
3463	0.006861798775	0.1316763238	0.09652093682
3464	0.006861769687	0.1316756086	0.09652047827
3465	0.006861277672	0.1316611898	0.0965134068
3466	0.006860510796	0.131640656	0.09650282321
3467	0.006859772017	0.1316292386	0.09649208513
3468	0.006859694888	0.1316273553	0.09649101885
3469	0.006859657092	0.1316264232	0.09649044887
3470	0.006859521123	0.1316217694	0.09648838539
3471	0.00685928799	0.1316156545	0.09648491983
3472	0.00685910907	0.131611375	0.09648237693
3473	0.006858279543	0.1315976421	0.09647026043
3474	0.006857953738	0.1315896079	0.0964658581
3475	0.006857606164	0.1315798946	0.09646099761
3476	0.006857006439	0.1315654886	0.09645222343
3477	0.006856772571	0.1315600217	0.09644895101
3478	0.006856744029	0.1315593134	0.09644849584
3479	0.006856206197	0.1315511793	0.09644070266
3480	0.006856169887	0.1315489881	0.09644018087
3481	0.006855336213	0.1315320285	0.09642884475
3482	0.006855175895	0.1315241993	0.09642643762
3483	0.006854756584	0.1315169891	0.09642067341
3484	0.006854679808	0.131513812	0.09641959182
3485	0.006854253054	0.1315077933	0.09641350038
3486	0.006853932245	0.1315035866	0.09640853346
3487	0.006853382909	0.1314960221	0.09640054462
3488	0.006853318607	0.1314945092	0.09639958965
3489	0.006853199756	0.1314921667	0.09639788038
3490	0.00685268364	0.1314813717	0.09639065827
3491	0.006852018645	0.1314709206	0.09638127272
3492	0.006851318204	0.1314624531	0.09637128865
3493	0.00685089727	0.1314514556	0.09636537371
3494	0.006850875518	0.1314507928	0.09636502313
3495	0.00685082548	0.1314497581	0.09636425776
3496	0.006850186183	0.1314387702	0.0963552847
3497	0.006849543282	0.1314229836	0.09634664974
3498	0.006849514655	0.1314222834	0.09634619445
3499	0.006849487672	0.1314215862	0.09634575378
3500	0.006849166293	0.1314118053	0.0963411272
3501	0.006848907735	0.1314028811	0.09633719453
3502	0.006848615858	0.1313949153	0.09633320989
3503	0.006848527112	0.1313920465	0.09633185319
3504	0.006848048532	0.131381646	0.09632473414
3505	0.00684774763	0.1313704237	0.0963205683
3506	0.006847420427	0.1313591473	0.09631613215
3507	0.006847394964	0.1313582521	0.096315756
3508	0.006846928844	0.1313521779	0.09630868442
3509	0.006846845352	0.1313508883	0.09630742776
3510	0.006846586568	0.131342045	0.09630352076
3511	0.006846559533	0.1313413536	0.09630309724
3512	0.00684652111	0.13134032	0.09630255319
3513	0.006846487171	0.1313393404	0.09630208944
3514	0.006845608193	0.1313239605	0.09628983551
3515	0.006845067144	0.1313125051	0.09628203792
3516	0.006844467625	0.1313043765	0.09627309093
3517	0.006843967372	0.1312923863	0.09626621205
3518	0.006843797575	0.1312859548	0.09626385749
3519	0.006843256807	0.1312721916	0.09625633159
3520	0.006842681758	0.1312645415	0.09624823705
3521	0.006842169521	0.1312536638	0.09624095494
3522	0.006841806097	0.1312424913	0.09623606508
3523	0.006841409852	0.13123273	0.09623062882
3524	0.006841198024	0.1312285193	0.09622762277
3525	0.006840771924	0.1312106372	0.09622183753
3526	0.006840493623	0.131203	0.09621803811
3527	0.006840219776	0.131195461	0.09621429902
3528	0.006839758696	0.131188381	0.09620796717
3529	0.006839211128	0.131180397	0.09620030523
3530	0.006838645205	0.1311645238	0.09619233613
3531	0.006838436078	0.1311588045	0.09618945813
3532	0.006837920232	0.131152202	0.09618181838
3533	0.006837565701	0.1311433369	0.09617651564
3534	0.006837403093	0.1311402877	0.09617430764
3535	0.006837363596	0.1311393814	0.09617373704
3536	0.006836715405	0.1311255169	0.0961648282
3537	0.006836688984	0.1311248375	0.0961643948
3538	0.006836374223	0.1311172957	0.09616013817
3539	0.006836191831	0.1311125764	0.09615758005
3540	0.006835527065	0.1310981217	0.09614775207
3541	0.006835258209	0.1310906573	0.09614410579
3542	0.006834658395	0.1310778116	0.09613510703
3543	0.006834495541	0.1310735329	0.09613272002
3544	0.006833681394	0.131061752	0.09612097839
3545	0.006833030365	0.1310532615	0.09611133759
3546	0.00683257764	0.1310445796	0.09610503482
3547	0.006831990158	0.1310362589	0.09609719927
3548	0.006831559088	0.1310207024	0.09609123424
3549	0.006831041097	0.1310094687	0.09608345414
3550	0.006830400358	0.131001297	0.09607431329
3551	0.006829960389	0.1309945733	0.09606787725
3552	0.006829626728	0.1309873199	0.09606276682
3553	0.006829390578	0.1309790083	0.09605964559
3554	0.006829366819	0.1309783845	0.09605927806
3555	0.006828406878	0.1309620042	0.09604534009
3556	0.006827810842	0.1309509033	0.09603697815
3557	0.006827614216	0.1309468805	0.09603420111
3558	0.00682713315	0.1309374815	0.09602760914
3559	0.00682659648	0.130927764	0.09601979143
3560	0.006825861323	0.1309068351	0.0960095516
3561	0.006825354846	0.1308973444	0.096002604
3562	0.006824637268	0.1308894284	0.09599221248
3563	0.006824070295	0.1308743005	0.09598436887
3564	0.006823786321	0.130870373	0.09598040016
3565	0.006823291634	0.1308555406	0.09597343483
3566	0.006822934515	0.1308487171	0.09596847987
3567	0.006822197735	0.1308278619	0.09595841434
3568	0.00682182466	0.1308195824	0.09595271506
3569	0.00682172427	0.1308157491	0.09595127001
3570	0.006820920634	0.1308050537	0.09593989677
3571	0.006820257333	0.1307870601	0.09593089824
3572	0.006819782858	0.1307771003	0.09592414308
3573	0.00681940043	0.1307704585	0.09591875707
3574	0.006819173914	0.1307639962	0.09591566445
3575	0.006818739435	0.1307515103	0.09590902243
3576	0.006818116783	0.1307371092	0.09589992977
3577	0.006817732297	0.1307257793	0.09589450182
3578	0.006817437225	0.1307184926	0.09589055288
3579	0.006816600774	0.130692082	0.09587915633
3580	0.006816373676	0.1306888253	0.09587574912
3581	0.006816298223	0.1306862228	0.09587465722
3582	0.00681580625	0.1306803483	0.09586755518
3583	0.006815527163	0.1306695534	0.09586342814
3584	0.006815494731	0.1306678706	0.09586294661
3585	0.006815116656	0.130660579	0.09585755549
3586	0.006814665106	0.1306439101	0.09585116322
3587	0.006814311092	0.1306328596	0.09584635832
3588	0.006813525327	0.1306178529	0.09583474463
3589	0.006813265652	0.1306111978	0.09583083389
3590	0.006813075392	0.1306062737	0.09582789709
3591	0.006813048682	0.1306056081	0.09582748768
3592	0.006812683896	0.1305977489	0.09582186981
3593	0.00681182802	0.1305736598	0.09580995846
3594	0.006811351259	0.130562272	0.09580340015
3595	0.00681123104	0.1305594434	0.09580168763
3596	0.006811017753	0.1305465577	0.09579861613
3597	0.006810097951	0.1305321861	0.09578548988
3598	0.006808883182	0.130513135	0.09576850339
3599	0.006808443076	0.1305050972	0.09576239405
3600	0.006807680433	0.1304940136	0.09575141453
3601	0.006807474793	0.1304901705	0.09574855661
3602	0.006806686158	0.1304759471	0.0957368528
3603	0.006806658768	0.1304752725	0.09573642755
3604	0.006806467766	0.1304704261	0.09573347975
3605	0.006806333543	0.1304676732	0.09573169024
3606	0.006805813731	0.1304545825	0.09572459803
3607	0.006805426837	0.1304475245	0.09571914058
3608	0.006805261623	0.1304414564	0.09571661258
3609	0.006805021461	0.1304341279	0.09571285941
3610	0.006804627984	0.1304271844	0.09570709386
3611	0.006804117446	0.1304119044	0.09569963326
3612	0.006803460721	0.1303952582	0.09569043658
3613	0.006803237854	0.1303922404	0.09568709689
3614	0.006803157373	0.1303889437	0.0956859738
3615	0.006802638316	0.1303750101	0.09567861298
3616	0.006802617838	0.1303743927	0.09567829609
3617	0.006802424198	0.1303650346	0.0956754271
3618	0.006802187573	0.1303590456	0.09567206862
3619	0.006802060723	0.1303566259	0.09567012327
3620	0.006802034266	0.1303559518	0.09566971484
3621	0.006802004864	0.130355233	0.09566924726
3622	0.006801731105	0.1303472525	0.09566555285
3623	0.006801643557	0.1303449462	0.09566433809
3624	0.006801244167	0.1303343859	0.0956586785
3625	0.006801098407	0.1303238376	0.09565640404
3626	0.0068008126	0.1303188773	0.09565239204
3627	0.006800784805	0.1303182156	0.09565197279
3628	0.006800748537	0.1303172716	0.09565145899
3629	0.006800173136	0.1303038085	0.0956436884
3630	0.006800147668	0.1303031657	0.0956432862
3631	0.00680005601	0.1303018664	0.09564190472
3632	0.006799983558	0.1302990269	0.09564085863
3633	0.006799117426	0.1302832647	0.09562823371
3634	0.006799097084	0.1302826577	0.09562791685
3635	0.00679873777	0.1302747495	0.09562288977
3636	0.006798562294	0.1302700409	0.09562019525
3637	0.006798358215	0.1302577836	0.09561724429
3638	0.006798335492	0.13025713	0.09561688256
3639	0.00679785655	0.1302463821	0.09561032708
3640	0.006797827164	0.1302456859	0.09560986388
3641	0.00679742637	0.1302372935	0.09560398617
3642	0.006796635096	0.1302229639	0.09559273665
3643	0.00679658544	0.1302213081	0.09559203225
3644	0.006795814893	0.1302007937	0.09558147698
3645	0.006795105976	0.1301845446	0.09557095674
3646	0.006795078682	0.1301839169	0.09557054038
3647	0.006794335847	0.1301692791	0.09556004398
3648	0.006794152585	0.1301595452	0.09555752128
3649	0.006794040035	0.130155858	0.09555589355
3650	0.006794012087	0.1301552128	0.09555546396
3651	0.00679398316	0.130154593	0.09555502022
3652	0.006793500501	0.1301430606	0.09554782067
3653	0.006793123109	0.1301376814	0.09554206368
3654	0.00679310143	0.1301370932	0.09554173841
3655	0.006792480379	0.1301290373	0.09553324069
3656	0.006792177491	0.1301209617	0.09552901837
3657	0.006791610828	0.1301125509	0.0955212357
3658	0.006791504512	0.1301076913	0.0955196962
3659	0.006790605733	0.1300921448	0.09550646531
3660	0.006790582579	0.1300915477	0.09550612727
3661	0.00679015681	0.1300824955	0.09549998072
3662	0.006789721723	0.1300663427	0.0954938234
3663	0.006789438325	0.1300579958	0.09548949259
3664	0.006789398345	0.130057031	0.09548889184
3665	0.006788772054	0.130040865	0.09548036122
3666	0.006788166727	0.1300330634	0.09547171973
3667	0.006788136176	0.1300323862	0.09547123337
3668	0.00678809046	0.1300314426	0.09547056795
3669	0.0067878896	0.1300286753	0.09546756849
3670	0.006787500218	0.1300177194	0.09546226063
3671	0.006787354528	0.1300131457	0.09546012312
3672	0.006787267449	0.1300119018	0.09545882037
3673	0.006787223079	0.1300103356	0.09545819818
3674	0.006786881666	0.130000646	0.09545360056
3675	0.006786840502	0.1299996651	0.09545302989
3676	0.006786468734	0.129992563	0.09544772937
3677	0.006785977325	0.1299810016	0.09544091454
3678	0.006785216012	0.1299659979	0.095429354
3679	0.006784450909	0.1299519402	0.0954188048
3680	0.006784124086	0.1299436552	0.09541410056
3681	0.006783732679	0.129933466	0.09540855664
3682	0.006783474977	0.1299254005	0.09540465011
3683	0.006783365961	0.1299234143	0.09540303845
3684	0.006782609611	0.1299075718	0.095392347
3685	0.006781906935	0.1298882564	0.09538253662
3686	0.006781479719	0.1298806368	0.0953767162
3687	0.006780926125	0.1298726024	0.09536920789
3688	0.006780904707	0.1298720332	0.09536887157
3689	0.006780734351	0.1298687095	0.09536644845
3690	0.006780135401	0.1298595558	0.09535772772
3691	0.006779649635	0.1298531614	0.09535081288
3692	0.006779102012	0.1298401028	0.09534328647
3693	0.006779077363	0.1298394927	0.09534289634
3694	0.006779057339	0.1298388923	0.09534256641
3695	0.006778499546	0.129830745	0.09533477751
3696	0.006778440901	0.1298296409	0.09533390643
3697	0.006777781592	0.1298127509	0.09532461156
3698	0.006777161152	0.1297992449	0.09531616545
3699	0.006776728369	0.1297872159	0.09531024279
3700	0.006776003245	0.1297728796	0.09530034688
3701	0.006775340108	0.1297584037	0.09529083852
3702	0.006775256095	0.1297564768	0.09528957468
3703	0.00677498386	0.1297517938	0.09528577842
3704	0.006774956958	0.1297511676	0.09528535535
3705	0.006773972954	0.1297290484	0.09527132972
3706	0.006773549731	0.1297243554	0.09526502644
3707	0.006773395192	0.1297205332	0.09526281024
3708	0.006772800024	0.1297034374	0.09525462056
3709	0.006772477925	0.1296931272	0.09524975999
3710	0.006772448835	0.1296924722	0.09524929313
3711	0.006771492787	0.1296765053	0.09523589438
3712	0.006771102468	0.1296703645	0.09523037767
3713	0.006770928551	0.1296647066	0.09522771547
3714	0.006770535699	0.1296565749	0.09522195549
3715	0.006769519395	0.1296355331	0.09520806518
3716	0.006769490561	0.1296348806	0.09520760941
3717	0.006769429321	0.1296337698	0.09520672318
3718	0.006768881646	0.1296208964	0.09519921048
3719	0.006768518521	0.129610083	0.09519408452
3720	0.006768138295	0.129603514	0.09518852819
3721	0.006767624147	0.1295947125	0.09518103316
3722	0.006767176535	0.129587246	0.09517468251
3723	0.006766873891	0.1295790961	0.09517052628
3724	0.006766526227	0.1295693418	0.09516557205
3725	0.006765735527	0.1295574189	0.09515445389
3726	0.006765178834	0.12953717	0.09514633583
3727	0.006765002746	0.1295301449	0.09514380239
3728	0.006764473235	0.1295214609	0.09513650595
3729	0.006764322169	0.1295160509	0.09513425432
3730	0.006763842873	0.1295007531	0.09512758755
3731	0.006763806571	0.1294998546	0.09512705886
3732	0.006763418391	0.1294930546	0.09512176571
3733	0.006762907308	0.1294841983	0.09511443168
3734	0.006762718373	0.1294796886	0.09511175873
3735	0.006762489784	0.1294746314	0.09510870227
3736	0.00676241423	0.1294706792	0.09510763453
3737	0.006762344188	0.1294695071	0.09510659914
3738	0.00676215673	0.1294647711	0.09510370394
3739	0.006761368865	0.1294538294	0.09509274973
3740	0.006761258198	0.1294502411	0.09509114729
3741	0.00676093584	0.129441591	0.09508623181
3742	0.006760434431	0.1294351624	0.0950790414
3743	0.006760408996	0.1294345625	0.09507865244
3744	0.006759652758	0.1294232242	0.09506804919
3745	0.006759605267	0.1294220028	0.09506739789
3746	0.006759501891	0.1294173499	0.09506589207
3747	0.006759185259	0.1294080545	0.09506133356
3748	0.006758589397	0.1293955464	0.09505227096
3749	0.006758503297	0.1293935133	0.09505104592
3750	0.006758406523	0.1293891482	0.09504965783
3751	0.006757633311	0.1293744602	0.09503914095
3752	0.006757022032	0.1293586238	0.09503076519
3753	0.006756406336	0.1293462587	0.09502237542
3754	0.006756376461	0.1293456234	0.0950219168
3755	0.006755730759	0.1293371869	0.09501270633
3756	0.006755503316	0.1293313235	0.09500935247
3757	0.006755097903	0.1293177284	0.09500375998
3758	0.006755067072	0.1293171025	0.09500327907
3759	0.006754785635	0.1293118564	0.09499892446
3760	0.006754595179	0.1293066879	0.09499617881
3761	0.006754413442	0.1293023704	0.09499346965
3762	0.006754145832	0.1292972807	0.09498936967
3763	0.006753805757	0.1292912061	0.09498438872
3764	0.00675318517	0.1292752158	0.09497582529
3765	0.00675316656	0.1292746337	0.09497551822
3766	0.006752538765	0.129268181	0.09496639953
3767	0.006752331472	0.1292624472	0.09496362203
3768	0.006752237502	0.1292589113	0.09496225722
3769	0.006752040352	0.1292521547	0.09495955228
3770	0.006751582769	0.1292430058	0.09495333338
3771	0.006751414359	0.1292387915	0.09495071349
3772	0.006751169749	0.1292308933	0.09494686608
3773	0.006750774723	0.1292241117	0.09494128604
3774	0.00675000088	0.1292016646	0.09493048478
3775	0.006749604618	0.1291888855	0.09492486164
3776	0.006749476385	0.1291864052	0.09492306666
3777	0.006748975077	0.1291718231	0.09491573388
3778	0.006748223924	0.1291596237	0.09490539225
3779	0.006747921647	0.1291508871	0.09490105667
3780	0.006747492361	0.1291451809	0.0948949551
3781	0.006747080034	0.1291331292	0.09488919874
3782	0.006746546174	0.1291269777	0.09488122196
3783	0.006746450136	0.1291241338	0.09487987278
3784	0.006745947382	0.1291090076	0.09487295339
3785	0.006745754418	0.1291047979	0.09487002566
3786	0.006745351031	0.1290951505	0.09486450033
3787	0.006745321615	0.1290945291	0.09486404658
3788	0.006744338176	0.1290724962	0.09485049513
3789	0.006744137739	0.1290652142	0.09484773091
3790	0.006743751111	0.1290561881	0.09484204833
3791	0.006743573114	0.1290520049	0.09483939422
3792	0.006743452972	0.1290483767	0.09483765163
3793	0.006743308109	0.1290393689	0.09483544194
3794	0.006743041068	0.1290317242	0.09483156556
3795	0.006742245509	0.1290189093	0.09482034142
3796	0.006741818032	0.1290051669	0.09481425655
3797	0.006741355397	0.1289974792	0.09480773511
3798	0.00674074983	0.1289839064	0.09479908064
3799	0.006740574505	0.1289790328	0.09479661945
3800	0.006740351296	0.1289712967	0.09479328286
3801	0.006740089792	0.1289674566	0.09478960352
3802	0.006740068562	0.1289668939	0.0947892788
3803	0.006739693648	0.1289592646	0.09478387433
3804	0.006739276588	0.1289527671	0.09477802954
3805	0.006738671563	0.1289441218	0.09476960871
3806	0.006738386988	0.1289359665	0.09476578088
3807	0.00673795102	0.1289305171	0.09475958872
3808	0.006737541137	0.128915055	0.0947535363
3809	0.006737323581	0.1289093673	0.09475054802
3810	0.006736612921	0.1288954403	0.09474040051
3811	0.00673568193	0.128875062	0.09472766021
3812	0.006735320173	0.1288604689	0.09472252449
3813	0.006734983963	0.128853282	0.09471760579
3814	0.006734570967	0.1288441601	0.09471185646
3815	0.006734063869	0.1288348396	0.09470469375
3816	0.006733584622	0.1288285093	0.09469797396
3817	0.006733188067	0.1288182756	0.09469239061
3818	0.006732949065	0.1288106986	0.09468898495
3819	0.006732641912	0.1288053052	0.09468435293
3820	0.006732292336	0.1287960238	0.0946795127
3821	0.006732018144	0.1287897002	0.09467558468
3822	0.006731885332	0.1287853631	0.0946735615
3823	0.00673124675	0.1287713667	0.09466444216
